time,24bspr2a_eco_0001m
2024-07-08 15:00:00,0.846
2024-07-08 16:00:00,0.723
2024-07-08 17:00:00,0.622
2024-07-08 18:00:00,0.562
2024-07-08 19:00:00,0.287
2024-07-08 20:00:00,0.25
2024-07-08 21:00:00,0.141
2024-07-08 22:00:00,0.15
2024-07-08 23:00:00,0.137
2024-07-09 00:00:00,0.111
2024-07-09 01:00:00,0.213
2024-07-09 02:00:00,0.23
2024-07-09 03:00:00,0.286
2024-07-09 04:00:00,0.36
2024-07-09 05:00:00,0.469
2024-07-09 06:00:00,0.507
2024-07-09 07:00:00,0.474
2024-07-09 08:00:00,0.505
2024-07-09 09:00:00,0.531
2024-07-09 10:00:00,0.517
2024-07-09 11:00:00,0.548
2024-07-09 12:00:00,0.607
2024-07-09 13:00:00,0.609
2024-07-09 14:00:00,0.633
2024-07-09 15:00:00,0.626
2024-07-09 16:00:00,0.666
2024-07-09 17:00:00,0.698
2024-07-09 18:00:00,0.703
2024-07-09 19:00:00,0.597
2024-07-09 20:00:00,0.541
2024-07-09 21:00:00,0.652
2024-07-09 22:00:00,0.707
2024-07-09 23:00:00,0.849
2024-07-10 00:00:00,0.902
2024-07-10 01:00:00,1.037
2024-07-10 02:00:00,1.074
2024-07-10 03:00:00,0.972
2024-07-10 04:00:00,0.991
2024-07-10 05:00:00,1.004
2024-07-10 06:00:00,0.899
2024-07-10 07:00:00,0.913
2024-07-10 08:00:00,0.846
2024-07-10 09:00:00,0.894
2024-07-10 10:00:00,0.992
2024-07-10 11:00:00,1.153
2024-07-10 12:00:00,1.192
2024-07-10 13:00:00,1.176
2024-07-10 14:00:00,1.141
2024-07-10 15:00:00,1.091
2024-07-10 16:00:00,1.05
2024-07-10 17:00:00,1.073
2024-07-10 18:00:00,0.748
2024-07-10 19:00:00,0.497
2024-07-10 20:00:00,0.366
2024-07-10 21:00:00,0.299
2024-07-10 22:00:00,0.23
2024-07-10 23:00:00,0.212
2024-07-11 00:00:00,0.194
2024-07-11 01:00:00,0.218
2024-07-11 02:00:00,0.221
2024-07-11 03:00:00,0.381
2024-07-11 04:00:00,0.472
2024-07-11 05:00:00,0.563
2024-07-11 06:00:00,0.608
2024-07-11 07:00:00,0.559
2024-07-11 08:00:00,0.525
2024-07-11 09:00:00,0.548
2024-07-11 10:00:00,0.608
2024-07-11 11:00:00,0.574
2024-07-11 12:00:00,0.559
2024-07-11 13:00:00,0.509
2024-07-11 14:00:00,0.473
2024-07-11 15:00:00,0.49
2024-07-11 16:00:00,0.451
2024-07-11 17:00:00,0.342
2024-07-11 18:00:00,0.31
2024-07-11 19:00:00,0.314
2024-07-11 20:00:00,0.272
2024-07-11 21:00:00,0.36
2024-07-11 22:00:00,0.501
2024-07-11 23:00:00,0.411
2024-07-12 00:00:00,0.463
2024-07-12 01:00:00,0.31
2024-07-12 02:00:00,0.392
2024-07-12 03:00:00,0.553
2024-07-12 04:00:00,0.657
2024-07-12 05:00:00,0.676
2024-07-12 06:00:00,0.626
2024-07-12 07:00:00,0.634
2024-07-12 08:00:00,0.634
2024-07-12 09:00:00,0.642
2024-07-12 10:00:00,0.544
2024-07-12 11:00:00,0.572
2024-07-12 12:00:00,0.6
2024-07-12 13:00:00,0.625
2024-07-12 14:00:00,0.567
2024-07-12 15:00:00,0.711
2024-07-12 16:00:00,0.597
2024-07-12 17:00:00,0.432
2024-07-12 18:00:00,0.248
2024-07-12 19:00:00,0.22
2024-07-12 20:00:00,0.195
2024-07-12 21:00:00,0.203
2024-07-12 22:00:00,0.186
2024-07-12 23:00:00,0.162
2024-07-13 00:00:00,0.169
2024-07-13 01:00:00,0.241
2024-07-13 02:00:00,0.253
2024-07-13 03:00:00,0.399
2024-07-13 04:00:00,0.565
2024-07-13 05:00:00,0.582
2024-07-13 06:00:00,0.526
2024-07-13 07:00:00,0.491
2024-07-13 08:00:00,0.482
2024-07-13 09:00:00,0.506
2024-07-13 10:00:00,0.515
2024-07-13 11:00:00,0.499
2024-07-13 12:00:00,0.491
2024-07-13 13:00:00,0.474
2024-07-13 14:00:00,0.465
2024-07-13 15:00:00,0.481
2024-07-13 16:00:00,0.588
2024-07-13 17:00:00,0.353
2024-07-13 18:00:00,0.379
2024-07-13 19:00:00,0.31
2024-07-13 20:00:00,0.197
2024-07-13 21:00:00,0.194
2024-07-13 22:00:00,0.179
2024-07-13 23:00:00,0.143
2024-07-14 00:00:00,0.175
2024-07-14 01:00:00,0.178
2024-07-14 02:00:00,0.211
2024-07-14 03:00:00,0.29
2024-07-14 04:00:00,0.544
2024-07-14 05:00:00,0.605
2024-07-14 06:00:00,0.594
2024-07-14 07:00:00,0.55
2024-07-14 08:00:00,0.532
2024-07-14 09:00:00,0.541
2024-07-14 10:00:00,0.515
2024-07-14 11:00:00,0.475
2024-07-14 12:00:00,0.482
2024-07-14 13:00:00,0.482
2024-07-14 14:00:00,0.473
2024-07-14 15:00:00,0.505
2024-07-14 16:00:00,0.572
2024-07-14 17:00:00,0.624
2024-07-14 18:00:00,0.524
2024-07-14 19:00:00,0.481
2024-07-14 20:00:00,0.422
2024-07-14 21:00:00,0.441
2024-07-14 22:00:00,0.283
2024-07-14 23:00:00,0.238
2024-07-15 00:00:00,0.229
2024-07-15 01:00:00,0.22
2024-07-15 02:00:00,0.283
2024-07-15 03:00:00,0.557
2024-07-15 04:00:00,0.577
2024-07-15 05:00:00,0.713
2024-07-15 06:00:00,0.751
2024-07-15 07:00:00,0.653
2024-07-15 08:00:00,0.611
2024-07-15 09:00:00,0.615
2024-07-15 10:00:00,0.602
2024-07-15 11:00:00,0.567
2024-07-15 12:00:00,0.558
2024-07-15 13:00:00,0.526
2024-07-15 14:00:00,0.532
2024-07-15 15:00:00,0.548
2024-07-15 16:00:00,0.598
2024-07-15 17:00:00,0.665
2024-07-15 18:00:00,0.39
2024-07-15 19:00:00,0.259
2024-07-15 20:00:00,0.263
2024-07-15 21:00:00,0.18
2024-07-15 22:00:00,0.169
2024-07-15 23:00:00,0.144
2024-07-16 00:00:00,0.184
2024-07-16 01:00:00,0.17
2024-07-16 02:00:00,0.128
2024-07-16 03:00:00,0.225
2024-07-16 04:00:00,0.432
2024-07-16 05:00:00,0.513
2024-07-16 06:00:00,0.468
2024-07-16 07:00:00,0.464
2024-07-16 08:00:00,0.407
2024-07-16 09:00:00,0.406
2024-07-16 10:00:00,0.397
2024-07-16 11:00:00,0.413
2024-07-16 12:00:00,0.413
2024-07-16 13:00:00,0.424
2024-07-16 14:00:00,0.372
2024-07-16 15:00:00,0.445
2024-07-16 16:00:00,0.464
2024-07-16 17:00:00,0.473
2024-07-16 18:00:00,0.386
2024-07-16 19:00:00,0.238
2024-07-16 20:00:00,0.198
2024-07-16 21:00:00,0.178
2024-07-16 22:00:00,0.144
2024-07-16 23:00:00,0.111
2024-07-17 00:00:00,0.152
2024-07-17 01:00:00,0.194
2024-07-17 02:00:00,0.183
2024-07-17 03:00:00,0.146
2024-07-17 04:00:00,0.329
2024-07-17 05:00:00,0.306
2024-07-17 06:00:00,0.379
2024-07-17 07:00:00,0.34
2024-07-17 08:00:00,0.338
2024-07-17 09:00:00,0.37
2024-07-17 10:00:00,0.34
2024-07-17 11:00:00,0.379
2024-07-17 12:00:00,0.43
2024-07-17 13:00:00,0.399
2024-07-17 14:00:00,0.38
2024-07-17 15:00:00,0.38
2024-07-17 16:00:00,0.438
2024-07-17 17:00:00,0.386
2024-07-17 18:00:00,0.247
2024-07-17 19:00:00,0.179
2024-07-17 20:00:00,0.154
2024-07-17 21:00:00,0.078
2024-07-17 22:00:00,0.102
2024-07-17 23:00:00,0.076
2024-07-18 00:00:00,0.083
2024-07-18 01:00:00,0.118
2024-07-18 02:00:00,0.103
2024-07-18 03:00:00,0.059
2024-07-18 04:00:00,0.1
2024-07-18 05:00:00,0.221
2024-07-18 06:00:00,0.476
2024-07-18 07:00:00,0.465
2024-07-18 08:00:00,0.457
2024-07-18 09:00:00,0.465
2024-07-18 10:00:00,0.465
2024-07-18 11:00:00,0.472
2024-07-18 12:00:00,0.515
2024-07-18 13:00:00,0.532
2024-07-18 14:00:00,0.499
2024-07-18 15:00:00,0.531
2024-07-18 16:00:00,0.59
2024-07-18 17:00:00,0.519
2024-07-18 18:00:00,0.373
2024-07-18 19:00:00,0.178
2024-07-18 20:00:00,0.136
2024-07-18 21:00:00,0.127
2024-07-18 22:00:00,0.111
2024-07-18 23:00:00,0.117
2024-07-19 00:00:00,0.103
2024-07-19 01:00:00,0.11
2024-07-19 02:00:00,0.109
2024-07-19 03:00:00,0.142
2024-07-19 04:00:00,0.208
2024-07-19 05:00:00,0.383
2024-07-19 06:00:00,0.462
2024-07-19 07:00:00,0.45
2024-07-19 08:00:00,0.472
2024-07-19 09:00:00,0.457
2024-07-19 10:00:00,0.448
2024-07-19 11:00:00,0.455
2024-07-19 12:00:00,0.457
2024-07-19 13:00:00,0.441
2024-07-19 14:00:00,0.422
2024-07-19 15:00:00,0.448
2024-07-19 16:00:00,0.415
2024-07-19 17:00:00,0.202
2024-07-19 18:00:00,0.105
2024-07-19 19:00:00,0.076
2024-07-19 20:00:00,0.052
2024-07-19 21:00:00,0.017
2024-07-19 22:00:00,0.001
2024-07-19 23:00:00,0.0
2024-07-20 00:00:00,0.016
2024-07-20 01:00:00,0.066
2024-07-20 02:00:00,0.092
2024-07-20 03:00:00,0.109
2024-07-20 04:00:00,0.151
2024-07-20 05:00:00,0.226
2024-07-20 06:00:00,0.373
2024-07-20 07:00:00,0.438
2024-07-20 08:00:00,0.448
2024-07-20 09:00:00,0.481
2024-07-20 10:00:00,0.482
2024-07-20 11:00:00,0.474
2024-07-20 12:00:00,0.497
2024-07-20 13:00:00,0.515
2024-07-20 14:00:00,0.506
2024-07-20 15:00:00,0.572
2024-07-20 16:00:00,0.488
2024-07-20 17:00:00,0.275
2024-07-20 18:00:00,0.219
2024-07-20 19:00:00,0.115
2024-07-20 20:00:00,0.069
2024-07-20 21:00:00,0.06
2024-07-20 22:00:00,0.043
2024-07-20 23:00:00,0.025
2024-07-21 00:00:00,0.034
2024-07-21 01:00:00,0.034
2024-07-21 02:00:00,0.074
2024-07-21 03:00:00,0.131
2024-07-21 04:00:00,0.137
2024-07-21 05:00:00,0.337
2024-07-21 06:00:00,0.52
2024-07-21 07:00:00,0.525
2024-07-21 08:00:00,0.54
2024-07-21 09:00:00,0.573
2024-07-21 10:00:00,0.574
2024-07-21 11:00:00,0.607
2024-07-21 12:00:00,0.617
2024-07-21 13:00:00,0.617
2024-07-21 14:00:00,0.584
2024-07-21 15:00:00,0.665
2024-07-21 16:00:00,0.613
2024-07-21 17:00:00,0.265
2024-07-21 18:00:00,0.204
2024-07-21 19:00:00,0.119
2024-07-21 20:00:00,0.103
2024-07-21 21:00:00,0.092
2024-07-21 22:00:00,0.052
2024-07-21 23:00:00,0.059
2024-07-22 00:00:00,0.059
2024-07-22 01:00:00,0.075
2024-07-22 02:00:00,0.076
2024-07-22 03:00:00,0.117
2024-07-22 04:00:00,0.215
2024-07-22 05:00:00,0.366
2024-07-22 06:00:00,0.553
2024-07-22 07:00:00,0.549
2024-07-22 08:00:00,0.582
2024-07-22 09:00:00,0.673
2024-07-22 10:00:00,0.686
2024-07-22 11:00:00,0.684
2024-07-22 12:00:00,0.701
2024-07-22 13:00:00,0.71
2024-07-22 14:00:00,0.701
2024-07-22 15:00:00,0.692
2024-07-22 16:00:00,0.726
2024-07-22 17:00:00,0.485
2024-07-22 18:00:00,0.307
2024-07-22 19:00:00,0.182
2024-07-22 20:00:00,0.114
2024-07-22 21:00:00,0.115
2024-07-22 22:00:00,0.079
2024-07-22 23:00:00,0.035
2024-07-23 00:00:00,0.017
2024-07-23 01:00:00,0.033
2024-07-23 02:00:00,0.075
2024-07-23 03:00:00,0.132
2024-07-23 04:00:00,0.185
2024-07-23 05:00:00,0.34
2024-07-23 06:00:00,0.46
2024-07-23 07:00:00,0.432
2024-07-23 08:00:00,0.512
2024-07-23 09:00:00,0.576
2024-07-23 10:00:00,0.638
2024-07-23 11:00:00,0.675
2024-07-23 12:00:00,0.644
2024-07-23 13:00:00,0.57
2024-07-23 14:00:00,0.5
2024-07-23 15:00:00,0.473
2024-07-23 16:00:00,0.538
2024-07-23 17:00:00,0.494
2024-07-23 18:00:00,0.408
2024-07-23 19:00:00,0.252
2024-07-23 20:00:00,0.121
2024-07-23 21:00:00,0.052
2024-07-23 22:00:00,0.026
2024-07-23 23:00:00,0.033
2024-07-24 00:00:00,0.075
2024-07-24 01:00:00,0.094
2024-07-24 02:00:00,0.26
2024-07-24 03:00:00,0.397
2024-07-24 04:00:00,0.534
2024-07-24 05:00:00,0.558
2024-07-24 06:00:00,0.446
2024-07-24 07:00:00,0.373
2024-07-24 08:00:00,0.371
2024-07-24 09:00:00,0.445
2024-07-24 10:00:00,0.611
2024-07-24 11:00:00,0.666
2024-07-24 12:00:00,0.839
2024-07-24 13:00:00,1.025
2024-07-24 14:00:00,0.844
2024-07-24 15:00:00,0.836
2024-07-24 16:00:00,0.779
2024-07-24 17:00:00,0.719
2024-07-24 18:00:00,0.767
2024-07-24 19:00:00,0.602
2024-07-24 20:00:00,0.272
2024-07-24 21:00:00,0.138
2024-07-24 22:00:00,0.086
2024-07-24 23:00:00,0.036
2024-07-25 00:00:00,0.065
2024-07-25 01:00:00,0.181
2024-07-25 02:00:00,0.21
2024-07-25 03:00:00,0.488
2024-07-25 04:00:00,0.772
2024-07-25 05:00:00,0.719
2024-07-25 06:00:00,0.678
2024-07-25 07:00:00,0.546
2024-07-25 08:00:00,0.483
2024-07-25 09:00:00,0.48
2024-07-25 10:00:00,0.595
2024-07-25 11:00:00,0.618
2024-07-25 12:00:00,0.691
2024-07-25 13:00:00,0.83
2024-07-25 14:00:00,0.658
2024-07-25 15:00:00,0.602
2024-07-25 16:00:00,0.69
2024-07-25 17:00:00,0.619
2024-07-25 18:00:00,0.521
2024-07-25 19:00:00,0.304
2024-07-25 20:00:00,0.297
2024-07-25 21:00:00,0.26
2024-07-25 22:00:00,0.214
2024-07-25 23:00:00,0.252
2024-07-26 00:00:00,0.288
2024-07-26 01:00:00,0.292
2024-07-26 02:00:00,0.448
2024-07-26 03:00:00,0.426
2024-07-26 04:00:00,0.611
2024-07-26 05:00:00,0.657
2024-07-26 06:00:00,0.724
2024-07-26 07:00:00,0.67
2024-07-26 08:00:00,0.779
2024-07-26 09:00:00,0.943
2024-07-26 10:00:00,1.085
2024-07-26 11:00:00,1.083
2024-07-26 12:00:00,1.097
2024-07-26 13:00:00,1.06
2024-07-26 14:00:00,0.966
2024-07-26 15:00:00,0.841
2024-07-26 16:00:00,0.779
2024-07-26 17:00:00,0.705
2024-07-26 18:00:00,0.537
2024-07-26 19:00:00,0.312
2024-07-26 20:00:00,0.254
2024-07-26 21:00:00,0.481
2024-07-26 22:00:00,0.339
2024-07-26 23:00:00,0.33
2024-07-27 00:00:00,0.27
2024-07-27 01:00:00,0.214
2024-07-27 02:00:00,0.22
2024-07-27 03:00:00,0.219
2024-07-27 04:00:00,0.292
2024-07-27 05:00:00,0.483
2024-07-27 06:00:00,0.623
2024-07-27 07:00:00,0.584
2024-07-27 08:00:00,0.59
2024-07-27 09:00:00,0.649
2024-07-27 10:00:00,0.781
2024-07-27 11:00:00,0.844
2024-07-27 12:00:00,0.846
2024-07-27 13:00:00,0.852
2024-07-27 14:00:00,0.79
2024-07-27 15:00:00,0.648
2024-07-27 16:00:00,0.519
2024-07-27 17:00:00,0.506
2024-07-27 18:00:00,0.499
2024-07-27 19:00:00,0.426
2024-07-27 20:00:00,0.299
2024-07-27 21:00:00,0.256
2024-07-27 22:00:00,0.237
2024-07-27 23:00:00,0.266
2024-07-28 00:00:00,0.298
2024-07-28 01:00:00,0.293
2024-07-28 02:00:00,0.533
2024-07-28 03:00:00,0.799
2024-07-28 04:00:00,0.953
2024-07-28 05:00:00,0.867
2024-07-28 06:00:00,0.755
2024-07-28 07:00:00,0.719
2024-07-28 08:00:00,0.742
2024-07-28 09:00:00,0.744
2024-07-28 10:00:00,0.751
2024-07-28 11:00:00,0.792
2024-07-28 12:00:00,0.819
2024-07-28 13:00:00,0.829
2024-07-28 14:00:00,0.754
2024-07-28 15:00:00,0.735
2024-07-28 16:00:00,0.793
2024-07-28 17:00:00,0.755
2024-07-28 18:00:00,0.538
2024-07-28 19:00:00,0.468
2024-07-28 20:00:00,0.366
2024-07-28 21:00:00,0.331
2024-07-28 22:00:00,0.314
2024-07-28 23:00:00,0.396
2024-07-29 00:00:00,0.29
2024-07-29 01:00:00,0.311
2024-07-29 02:00:00,0.402
2024-07-29 03:00:00,0.545
2024-07-29 04:00:00,0.652
2024-07-29 05:00:00,0.776
2024-07-29 06:00:00,0.755
2024-07-29 07:00:00,0.669
2024-07-29 08:00:00,0.675
2024-07-29 09:00:00,0.677
2024-07-29 10:00:00,0.659
2024-07-29 11:00:00,0.675
2024-07-29 12:00:00,0.684
2024-07-29 13:00:00,0.734
2024-07-29 14:00:00,0.726
2024-07-29 15:00:00,0.776
2024-07-29 16:00:00,0.771
2024-07-29 17:00:00,0.64
2024-07-29 18:00:00,0.527
2024-07-29 19:00:00,0.417
2024-07-29 20:00:00,0.337
2024-07-29 21:00:00,0.282
2024-07-29 22:00:00,0.286
2024-07-29 23:00:00,0.328
2024-07-30 00:00:00,0.305
2024-07-30 01:00:00,0.361
2024-07-30 02:00:00,0.453
2024-07-30 03:00:00,0.426
2024-07-30 04:00:00,0.5
2024-07-30 05:00:00,0.696
2024-07-30 06:00:00,0.794
2024-07-30 07:00:00,0.712
2024-07-30 08:00:00,0.75
2024-07-30 09:00:00,0.761
2024-07-30 10:00:00,0.728
2024-07-30 11:00:00,0.742
2024-07-30 12:00:00,0.728
2024-07-30 13:00:00,0.71
2024-07-30 14:00:00,0.661
2024-07-30 15:00:00,0.675
2024-07-30 16:00:00,0.506
2024-07-30 17:00:00,0.391
2024-07-30 18:00:00,0.372
2024-07-30 19:00:00,0.364
2024-07-30 20:00:00,0.371
2024-07-30 21:00:00,0.373
2024-07-30 22:00:00,0.427
2024-07-30 23:00:00,0.392
2024-07-31 00:00:00,0.363
2024-07-31 01:00:00,0.42
2024-07-31 02:00:00,0.457
2024-07-31 03:00:00,0.614
2024-07-31 04:00:00,0.88
2024-07-31 05:00:00,0.94
2024-07-31 06:00:00,0.808
2024-07-31 07:00:00,0.737
2024-07-31 08:00:00,0.76
2024-07-31 09:00:00,0.744
2024-07-31 10:00:00,0.768
2024-07-31 11:00:00,0.802
2024-07-31 12:00:00,0.819
2024-07-31 13:00:00,0.795
2024-07-31 14:00:00,0.787
2024-07-31 15:00:00,0.752
2024-07-31 16:00:00,0.794
2024-07-31 17:00:00,0.818
2024-07-31 18:00:00,0.748
2024-07-31 19:00:00,0.473
2024-07-31 20:00:00,0.318
2024-07-31 21:00:00,0.384
2024-07-31 22:00:00,0.53
2024-07-31 23:00:00,0.614
2024-08-01 00:00:00,0.352
2024-08-01 01:00:00,0.227
2024-08-01 02:00:00,0.397
2024-08-01 03:00:00,0.577
2024-08-01 04:00:00,0.968
2024-08-01 05:00:00,1.065
2024-08-01 06:00:00,0.95
2024-08-01 07:00:00,0.929
2024-08-01 08:00:00,0.946
2024-08-01 09:00:00,0.937
2024-08-01 10:00:00,0.938
2024-08-01 11:00:00,0.939
2024-08-01 12:00:00,0.914
2024-08-01 13:00:00,0.936
2024-08-01 14:00:00,1.004
2024-08-01 15:00:00,1.045
2024-08-01 16:00:00,1.14
2024-08-01 17:00:00,1.23
2024-08-01 18:00:00,1.324
2024-08-01 19:00:00,1.083
2024-08-01 20:00:00,0.875
2024-08-01 21:00:00,0.779
2024-08-01 22:00:00,0.65
2024-08-01 23:00:00,0.589
2024-08-02 00:00:00,0.619
2024-08-02 01:00:00,0.728
2024-08-02 02:00:00,0.917
2024-08-02 03:00:00,1.19
2024-08-02 04:00:00,1.436
2024-08-02 05:00:00,1.407
2024-08-02 06:00:00,1.212
2024-08-02 07:00:00,1.168
2024-08-02 08:00:00,1.15
2024-08-02 09:00:00,1.108
2024-08-02 10:00:00,1.074
2024-08-02 11:00:00,1.049
2024-08-02 12:00:00,1.006
2024-08-02 13:00:00,0.989
2024-08-02 14:00:00,0.989
2024-08-02 15:00:00,1.013
2024-08-02 16:00:00,1.047
2024-08-02 17:00:00,1.121
2024-08-02 18:00:00,1.189
2024-08-02 19:00:00,1.007
2024-08-02 20:00:00,0.963
2024-08-02 21:00:00,0.701
2024-08-02 22:00:00,0.684
2024-08-02 23:00:00,0.726
2024-08-03 00:00:00,0.872
2024-08-03 01:00:00,0.863
2024-08-03 02:00:00,1.031
2024-08-03 03:00:00,1.3
2024-08-03 04:00:00,1.421
2024-08-03 05:00:00,1.492
2024-08-03 06:00:00,1.371
2024-08-03 07:00:00,1.194
2024-08-03 08:00:00,1.213
2024-08-03 09:00:00,1.177
2024-08-03 10:00:00,1.126
2024-08-03 11:00:00,1.066
2024-08-03 12:00:00,1.04
2024-08-03 13:00:00,1.014
2024-08-03 14:00:00,1.015
2024-08-03 15:00:00,1.093
2024-08-03 16:00:00,1.118
2024-08-03 17:00:00,0.962
2024-08-03 18:00:00,0.718
2024-08-03 19:00:00,0.447
2024-08-03 20:00:00,0.301
2024-08-03 21:00:00,0.23
2024-08-03 22:00:00,0.204
2024-08-03 23:00:00,0.235
2024-08-04 00:00:00,0.26
2024-08-04 01:00:00,0.384
2024-08-04 02:00:00,0.57
2024-08-04 03:00:00,0.813
2024-08-04 04:00:00,0.69
2024-08-04 05:00:00,1.077
2024-08-04 06:00:00,0.968
2024-08-04 07:00:00,0.848
2024-08-04 08:00:00,0.901
2024-08-04 09:00:00,0.92
2024-08-04 10:00:00,0.913
2024-08-04 11:00:00,0.905
2024-08-04 12:00:00,0.887
2024-08-04 13:00:00,0.896
2024-08-04 14:00:00,0.88
2024-08-04 15:00:00,0.957
2024-08-04 16:00:00,1.097
2024-08-04 17:00:00,0.798
2024-08-04 18:00:00,0.588
2024-08-04 19:00:00,0.61
2024-08-04 20:00:00,0.421
2024-08-04 21:00:00,0.273
2024-08-04 22:00:00,0.293
2024-08-04 23:00:00,0.364
2024-08-05 00:00:00,0.354
2024-08-05 01:00:00,0.265
2024-08-05 02:00:00,0.295
2024-08-05 03:00:00,0.322
2024-08-05 04:00:00,0.505
2024-08-05 05:00:00,0.537
2024-08-05 06:00:00,0.636
2024-08-05 07:00:00,0.6
2024-08-05 08:00:00,0.698
2024-08-05 09:00:00,0.702
2024-08-05 10:00:00,0.661
2024-08-05 11:00:00,0.659
2024-08-05 12:00:00,0.635
2024-08-05 13:00:00,0.617
2024-08-05 14:00:00,0.599
2024-08-05 15:00:00,0.593
2024-08-05 16:00:00,0.616
2024-08-05 17:00:00,0.681
2024-08-05 18:00:00,0.644
2024-08-05 19:00:00,0.604
2024-08-05 20:00:00,0.647
2024-08-05 21:00:00,0.566
2024-08-05 22:00:00,0.577
2024-08-05 23:00:00,0.519
2024-08-06 00:00:00,0.683
2024-08-06 01:00:00,0.948
2024-08-06 02:00:00,0.886
2024-08-06 03:00:00,0.767
2024-08-06 04:00:00,0.843
2024-08-06 05:00:00,0.853
2024-08-06 06:00:00,0.822
2024-08-06 07:00:00,0.738
2024-08-06 08:00:00,0.759
2024-08-06 09:00:00,0.77
2024-08-06 10:00:00,0.768
2024-08-06 11:00:00,0.711
2024-08-06 12:00:00,0.742
2024-08-06 13:00:00,0.714
2024-08-06 14:00:00,0.666
2024-08-06 15:00:00,0.741
2024-08-06 16:00:00,0.891
2024-08-06 17:00:00,0.919
2024-08-06 18:00:00,0.89
2024-08-06 19:00:00,0.816
2024-08-06 20:00:00,0.733
2024-08-06 21:00:00,0.797
2024-08-06 22:00:00,0.667
2024-08-06 23:00:00,0.564
2024-08-07 00:00:00,0.629
2024-08-07 01:00:00,0.463
2024-08-07 02:00:00,0.821
2024-08-07 03:00:00,1.112
2024-08-07 04:00:00,1.186
2024-08-07 05:00:00,0.847
2024-08-07 06:00:00,0.732
2024-08-07 07:00:00,0.693
2024-08-07 08:00:00,0.719
2024-08-07 09:00:00,0.692
2024-08-07 10:00:00,0.749
2024-08-07 11:00:00,0.72
2024-08-07 12:00:00,0.718
2024-08-07 13:00:00,0.695
2024-08-07 14:00:00,0.684
2024-08-07 15:00:00,0.725
2024-08-07 16:00:00,0.84
2024-08-07 17:00:00,0.864
2024-08-07 18:00:00,0.684
2024-08-07 19:00:00,0.772
2024-08-07 20:00:00,0.695
2024-08-07 21:00:00,0.553
2024-08-07 22:00:00,0.73
2024-08-07 23:00:00,0.66
2024-08-08 00:00:00,0.693
2024-08-08 01:00:00,0.504
2024-08-08 02:00:00,0.655
2024-08-08 03:00:00,0.68
2024-08-08 04:00:00,0.915
2024-08-08 05:00:00,0.849
2024-08-08 06:00:00,0.667
2024-08-08 07:00:00,0.73
2024-08-08 08:00:00,0.785
2024-08-08 09:00:00,0.828
2024-08-08 10:00:00,0.819
2024-08-08 11:00:00,0.729
2024-08-08 12:00:00,0.752
2024-08-08 13:00:00,0.678
2024-08-08 14:00:00,0.652
2024-08-08 15:00:00,0.642
2024-08-08 16:00:00,0.692
2024-08-08 17:00:00,0.603
2024-08-08 18:00:00,0.387
2024-08-08 19:00:00,0.348
2024-08-08 20:00:00,0.392
2024-08-08 21:00:00,0.384
2024-08-08 22:00:00,0.47
2024-08-08 23:00:00,0.565
2024-08-09 00:00:00,0.385
2024-08-09 01:00:00,0.468
2024-08-09 02:00:00,0.353
2024-08-09 03:00:00,0.434
2024-08-09 04:00:00,0.536
2024-08-09 05:00:00,0.675
2024-08-09 06:00:00,0.675
2024-08-09 07:00:00,0.651
2024-08-09 08:00:00,0.668
2024-08-09 09:00:00,0.601
2024-08-09 10:00:00,0.592
2024-08-09 11:00:00,0.478
2024-08-09 12:00:00,0.545
2024-08-09 13:00:00,0.624
2024-08-09 14:00:00,0.608
2024-08-09 15:00:00,0.559
2024-08-09 16:00:00,0.542
2024-08-09 17:00:00,0.581
